p0,S,F,observations,posterior_mean_A,demand_probability,best_response_product,uses_product2,q_gap_product2_minus_product1,continuation_gap_success_minus_failure,value
0.45,31,28,59,0.5245901639344263,0.8783500244090914,1,0,-0.22790849911982747,0.9791881602109704,16.527358604572814
0.45,32,27,59,0.5409836065573771,0.9228969797573865,1,0,-0.3324631364136508,0.7040443778587999,17.407836094920977
0.45,33,26,59,0.5573770491803278,0.9538221388421533,1,0,-0.4197345204040772,0.47438284104190487,18.02938900668565
0.45,34,25,59,0.5737704918032787,0.9739152234881382,1,0,-0.48622204840222594,0.2994156620994062,18.440823990199767
0.45,35,24,59,0.5901639344262295,0.9861276437664771,1,0,-0.5327675742815359,0.17692743610120942,18.696086581631015
0.45,36,23,59,0.6065573770491803,0.9930665189246242,1,0,-0.5628321971704153,0.09781000744627022,18.8444329782067
0.45,37,22,59,0.6229508196721312,0.9967490669201027,1,0,-0.5807936712915982,0.05054297028526378,18.9251284336536
0.45,38,21,59,0.639344262295082,0.9985727210709736,1,0,-0.5907326106300346,0.02438786676305682,18.96617849702796
0.45,39,20,59,0.6557377049180327,0.9994144076021448,1,0,-0.5958296747849943,0.010974540039487835,18.98568625583578
0.45,40,19,59,0.6721311475409836,0.9997759502257616,1,0,-0.5982523470831183,0.0045990866233616146,18.99433561848372
0.45,41,18,59,0.6885245901639344,0.9999202466165621,1,0,-0.5993190962661998,0.0017918519310491376,18.997908413336365
0.45,42,17,59,0.7049180327868853,0.9999736550209493,1,0,-0.5997538381850482,0.0006477942498577249,18.99928100946427
0.45,43,16,59,0.7213114754098361,0.9999919471171664,1,0,-0.5999176069958096,0.00021682369523645662,18.999770493526217
0.45,44,15,59,0.7377049180327869,0.999997729536012,1,0,-0.5999745330714212,6.701823309995802e-05,18.999932158990276
0.45,45,14,59,0.7540983606557377,0.9999994116942215,1,0,-0.5999927524946393,1.9072382517748565e-05,18.999981482364067
0.45,46,13,59,0.7704918032786885,0.9999998604913723,1,0,-0.5999981075179512,4.980215912553376e-06,18.99999534183914
0.45,47,12,59,0.7868852459016393,0.9999999698694013,1,0,-0.5999995483849538,1.1884606472278847e-06,18.99999891619474
0.45,48,11,59,0.8032786885245902,0.9999999941065781,1,0,-0.5999999019685376,2.5797752911671523e-07,18.999999758872036
0.45,49,10,59,0.819672131147541,0.999999998963007,1,0,-0.599999980750173,5.065743380328058e-08,18.999999939630364
0.45,50,9,59,0.8360655737704918,0.9999999998371641,1,0,-0.5999999966029961,8.939480267144972e-09,18.99999997471415
0.45,51,8,59,0.8524590163934426,0.9999999999774033,1,0,-0.5999999994654921,1.4065903997106943e-09,18.9999999808352
0.45,52,7,59,0.8688524590163934,0.9999999999972623,1,0,-0.5999999999257177,1.9547030660760356e-10,18.99999998178763
0.45,53,6,59,0.8852459016393442,0.9999999999997149,1,0,-0.5999999999910095,2.3661073100811336e-11,18.99999998191853
0.45,54,5,59,0.9016393442622951,0.999999999999975,1,0,-0.5999999999990777,2.4158453015843406e-12,18.99999998193419
0.45,55,4,59,0.9180327868852459,0.9999999999999982,1,0,-0.5999999999998913,2.8421709430404007e-13,18.999999981935797
0.45,56,3,59,0.9344262295081968,0.9999999999999999,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,57,2,59,0.9508196721311475,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,58,1,59,0.9672131147540983,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,59,0,59,0.9836065573770492,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,0,60,60,0.016129032258064516,1.1102230246251565e-16,1,0,-0.6,0.0,2.1094237467877955e-15
0.45,1,59,60,0.03225806451612903,7.438494264988549e-15,1,0,-0.5999999999999999,0.0,1.413313910347823e-13
0.45,2,58,60,0.04838709677419355,1.8529622280993863e-13,1,0,-0.5999999999999999,0.0,3.5206282333888303e-12
0.45,3,57,60,0.06451612903225806,3.0485614033182173e-12,1,0,-0.6,0.0,5.792266666304607e-11
0.45,4,56,60,0.08064516129032258,3.7016834042447044e-11,1,0,-0.6,0.0,7.033198468064931e-10
0.45,5,55,60,0.0967741935483871,3.538479509401782e-10,1,0,-0.6,0.0,6.72311106786338e-09
0.45,6,54,60,0.11290322580645161,2.773285934232206e-09,1,0,-0.6,0.0,5.269243275041186e-08
0.45,7,53,60,0.12903225806451613,1.832681528757263e-08,1,0,-0.6,0.0,3.4820949046387963e-07
0.45,8,52,60,0.14516129032258066,1.0422471652393739e-07,1,0,-0.5999999999999999,0.0,1.9802696139548083e-06
0.45,9,51,60,0.16129032258064516,5.180964223194806e-07,1,0,-0.5999999999999999,0.0,9.843832024070121e-06
0.45,10,50,60,0.1774193548387097,2.278932406896139e-06,1,0,-0.6,0.0,4.3299715731026604e-05
0.45,11,49,60,0.1935483870967742,8.958467257569325e-06,1,0,-0.5999999999999999,0.0,0.000170210877893817
0.45,12,48,60,0.20967741935483872,3.172960879382902e-05,1,0,-0.6,0.0,0.0006028625670827509
0.45,13,47,60,0.22580645161290322,0.00010195389842659885,1,0,-0.5999999999999999,0.0,0.0019371240701053765
0.45,14,46,60,0.24193548387096775,0.00029894671090302527,1,0,-0.6000000000000001,0.0,0.005679987507157475
0.45,15,45,60,0.25806451612903225,0.0008039646483425367,1,0,-0.5999999999999999,0.0,0.015275328318508181
0.45,16,44,60,0.27419354838709675,0.001991904569365155,1,0,-0.6,0.0,0.037846186817937916
0.45,17,43,60,0.2903225806451613,0.0045647156282644374,1,0,-0.6000000000000001,0.0,0.08672959693702423
0.45,18,42,60,0.3064516129032258,0.009710337746063002,1,0,-0.6000000000000001,0.0,0.18449641717519688
0.45,19,41,60,0.3225806451612903,0.019238355734522483,1,0,-0.6,0.0,0.3655287589559268
0.45,20,40,60,0.3387096774193548,0.035609223005602764,1,0,-0.6,0.0,0.6765752371064517
0.45,21,39,60,0.3548387096774194,0.061760088906159694,1,0,-0.5999999999999996,0.0,1.1734416892170332
0.45,22,38,60,0.3709677419354839,0.10066220346897159,1,0,-0.5999999999999996,0.0,1.9125818659104579
0.45,23,37,60,0.3870967741935484,0.15463312130117313,1,0,-0.5999999999999996,0.0,2.9380293047222863
0.45,24,36,60,0.4032258064516129,0.22454999212925242,1,0,-0.6000000000000005,0.0,4.2664498504557935
0.45,25,35,60,0.41935483870967744,0.3092129666228902,1,0,-0.6000000000000005,0.0,5.875046365834907
0.45,26,34,60,0.43548387096774194,0.4051248677975008,1,0,-0.5999999999999996,0.0,7.697372488152506
0.45,27,33,60,0.45161290322580644,0.5068496114675387,1,0,-0.5999999999999996,0.0,9.630142617883212
0.45,28,32,60,0.46774193548387094,0.6079138048540085,1,0,-0.5999999999999996,0.0,11.55036229222613
0.45,29,31,60,0.4838709677419355,0.7020080538689977,1,0,-0.5999999999999996,0.0,13.338153023508369
0.45,30,30,60,0.5,0.7841266711911701,1,0,-0.5999999999999996,0.0,14.898406752576392
0.45,31,29,60,0.5161290322580645,0.851314630818402,1,0,-0.6000000000000014,0.0,16.17497798509506
0.45,32,28,60,0.532258064516129,0.9028508498506537,1,0,-0.5999999999999979,0.0,17.154166145306032
0.45,33,27,60,0.5483870967741935,0.9399058172540082,1,0,-0.5999999999999979,0.0,17.858210523164832
0.45,34,26,60,0.5645161290322581,0.964873335397445,1,0,-0.5999999999999979,0.0,18.332593364206737
0.45,35,25,60,0.5806451612903226,0.9806320546412246,1,0,-0.5999999999999979,0.0,18.632009026306143
0.45,36,24,60,0.5967741935483871,0.9899440251034579,1,0,-0.5999999999999979,0.0,18.808936462407353
0.45,37,23,60,0.6129032258064516,0.9950919203221373,1,0,-0.5999999999999979,0.0,18.906746469853623
0.45,38,22,60,0.6290322580645161,0.9977520767030817,1,0,-0.5999999999999979,0.0,18.957289440138887
0.45,39,21,60,0.6451612903225806,0.9990356486631178,1,0,-0.5999999999999979,0.0,18.981677306901943
0.45,40,20,60,0.6612903225806451,0.9996132560451341,1,0,-0.5999999999999979,0.0,18.99265184694143
0.45,41,19,60,0.6774193548387096,0.9998553132407019,1,0,-0.5999999999999979,0.0,18.997250933564793
0.45,42,18,60,0.6935483870967742,0.999949621238975,1,0,-0.5999999999999979,0.0,18.999042785495842
0.45,43,17,60,0.7096774193548387,0.9999837156738687,1,0,-0.5999999999999979,0.0,18.9996905797457
0.45,44,16,60,0.7258064516129032,0.9999951274475314,1,0,-0.5999999999999979,0.0,18.999907403440936
0.45,45,15,60,0.7419354838709677,0.9999986547230272,1,0,-0.5999999999999979,0.0,18.999974421674036
0.45,46,14,60,0.7580645161290323,0.9999996585326545,1,0,-0.5999999999999979,0.0,18.999993494056554
0.45,47,13,60,0.7741935483870968,0.9999999206492882,1,0,-0.5999999999999979,0.0,18.999998474272466
0.45,48,12,60,0.7903225806451613,0.9999999831998486,1,0,-0.5999999999999979,0.0,18.999999662733114
0.45,49,11,60,0.8064516129032258,0.999999996777614,1,0,-0.5999999999999979,0.0,18.999999920710643
0.45,50,10,60,0.8225806451612904,0.9999999994437934,1,0,-0.5999999999999979,0.0,18.999999971368077
0.45,51,9,60,0.8387096774193549,0.9999999999142957,1,0,-0.5999999999999979,0.0,18.999999980307557
0.45,52,8,60,0.8548387096774194,0.9999999999883257,1,0,-0.5999999999999979,0.0,18.999999981714147
0.45,53,7,60,0.8709677419354839,0.9999999999986112,1,0,-0.5999999999999979,0.0,18.999999981909617
0.45,54,6,60,0.8870967741935484,0.9999999999998579,1,0,-0.5999999999999979,0.0,18.99999998193328
0.45,55,5,60,0.9032258064516129,0.9999999999999878,1,0,-0.5999999999999979,0.0,18.999999981935694
0.45,56,4,60,0.9193548387096774,0.9999999999999991,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,57,3,60,0.9354838709677419,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,58,2,60,0.9516129032258065,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,59,1,60,0.967741935483871,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.45,60,0,60,0.9838709677419355,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.5,0,0,0,0.5,0.5,2,1,0.7076389387860331,3.4411551020685094,8.330372690049948
0.5,0,1,1,0.3333333333333333,0.25,2,1,0.9616364477810242,4.109569599423749,6.257966646666108
0.5,1,0,1,0.6666666666666666,0.75,2,1,0.30031432232114774,2.3692482166345954,9.699121748734617
0.5,0,2,2,0.25,0.125,2,1,1.021162098484072,4.266216048642297,4.124835056926389
0.5,1,1,2,0.5,0.5,2,1,0.5009980004085008,2.8973631589697417,8.234404656350138
0.5,2,0,2,0.75,0.875,2,1,0.11741045932086536,1.8879222613706936,10.603652872984734
0.5,0,3,3,0.2,0.0625,2,1,0.8230232678998606,3.744798073420687,2.293524623363841
0.5,1,2,3,0.4,0.3125,2,1,0.668402406722314,3.337901070321882,6.559740672006138
0.5,2,1,3,0.6,0.6875,2,1,0.2522529913735081,2.2427710299302817,9.45710383097588
0.5,3,0,3,0.8,0.9375,2,1,0.028344915961103112,1.653539252529221,11.345026092346574
0.5,0,4,4,0.16666666666666666,0.03125,2,1,0.436310941420611,2.7271340563700295,1.0478941721856168
0.5,1,3,4,0.3333333333333333,0.1875,2,1,0.7393516913927769,3.5246097141915196,4.792692245606304
0.5,2,2,4,0.5,0.5,2,1,0.3967569470850041,2.623044597592113,8.130593315928186
0.5,3,1,4,0.6666666666666666,0.8125,2,1,0.11091250012561105,1.8708223687516004,10.373364345858468
0.5,4,0,4,0.8333333333333334,0.96875,1,0,-0.018371993106182316,1.5306000181416284,12.026903598387689
0.5,0,5,5,0.14285714285714285,0.015625,2,1,0.007568221411432319,1.5988637405564003,0.3989969725376978
0.5,1,4,5,0.2857142857142857,0.109375,2,1,0.6604508658176149,3.316975962677935,3.1261310289077273
0.5,2,3,5,0.42857142857142855,0.34375,2,1,0.5194077006469939,2.945809738544722,6.650740743099247
0.5,3,2,5,0.5714285714285714,0.65625,2,1,0.2167766422832269,2.1494122165348024,9.27378534069136
0.5,4,1,5,0.7142857142857143,0.890625,2,1,0.03247142127395186,1.6643984770367144,11.14460770944296
0.5,5,0,5,0.8571428571428571,0.984375,1,0,-0.05493340937865021,1.4343857647930278,12.675207727584588
0.5,0,6,6,0.125,0.0078125,1,0,-0.3004252950380557,0.7883544867419583,0.17541791672168155
0.5,1,5,6,0.25,0.0625,2,1,0.4287265689441906,2.70717518143208,1.774281657278082
0.5,2,4,6,0.375,0.2265625,2,1,0.5799123315599939,3.105032451473669,5.091257619956017
0.5,3,3,6,0.5,0.5,2,1,0.32863620890757694,2.443779497125205,8.037067358500739
0.5,4,2,6,0.625,0.7734375,2,1,0.10205713653911097,1.847518780366082,10.186479575035541
0.5,5,1,6,0.75,0.9375,1,0,-0.010377393631387122,1.5516384378121408,11.850878052072256
0.5,6,0,6,0.875,0.9921875,1,0,-0.094883975508818,1.3292526960294264,13.285263816865283
0.5,0,7,7,0.1111111111111111,0.00390625,1,0,-0.4511983843402634,0.39158319910456996,0.08125665375028794
0.5,1,6,7,0.2222222222222222,0.03515625,2,1,0.09537560408262946,1.8299358002174457,0.8696111404922462
0.5,2,5,7,0.3333333333333333,0.14453125,2,1,0.5401605913038869,3.000422608694438,3.576786321924326
0.5,3,4,7,0.4444444444444444,0.36328125,2,1,0.423708750408081,2.6939703958107417,6.681818773397995
0.5,4,3,7,0.5555555555555556,0.63671875,2,1,0.1886590804970787,2.0754186328870503,9.1255982705232
0.5,5,2,7,0.6666666666666666,0.85546875,2,1,0.033051014226558095,1.6659237216488307,10.973117050889282
0.5,6,1,7,0.7777777777777778,0.96484375,1,0,-0.044451824751652325,1.4619688822324957,12.524755488701423
0.5,7,0,7,0.8888888888888888,0.99609375,1,0,-0.13555999657175732,1.2222105353374833,13.85400818473085
0.5,0,8,8,0.1,0.001953125,1,0,-0.5221792723816792,0.20479138846926528,0.03902902669916647
0.5,1,7,8,0.2,0.01953125,1,0,-0.2014062041958351,1.048931041589908,0.4306122258037364
0.5,2,6,8,0.3,0.08984375,2,1,0.38474715349212696,2.5914398776108603,2.260548026021182
0.5,3,5,8,0.4,0.25390625,2,1,0.4735450205277463,2.8251184750730176,5.26097063471562
0.5,4,4,8,0.5,0.5,2,1,0.2788233686687587,2.3126930754441046,7.954941030526362
0.5,5,3,8,0.6,0.74609375,2,1,0.09284300540669932,1.823271066859732,10.030359663413412
0.5,6,2,8,0.7,0.91015625,1,0,-0.005769575561247464,1.563764274838821,11.696283385062243
0.5,7,1,8,0.8,0.98046875,1,0,-0.08374647524198231,1.3585619072579416,13.158252267294738
0.5,8,0,8,0.9,0.998046875,1,0,-0.17531449262944676,1.1175934404488252,14.380462802632222
0.5,0,9,9,0.09090909090909091,0.0009765625,1,0,-0.5586797593117491,0.10873747549539704,0.019081602312465227
0.5,1,8,9,0.18181818181818182,0.0107421875,1,0,-0.38005097009393474,0.5788132365949081,0.2238729907817305
0.5,2,7,9,0.2727272727272727,0.0546875,2,1,0.1257316523509111,1.9098201377655548,1.2728040323716385
0.5,3,6,9,0.36363636363636365,0.171875,2,1,0.44998546135131434,2.7631196351350384,3.864243909982499
0.5,4,5,9,0.45454545454545453,0.376953125,2,1,0.35507819657707085,2.513363675202818,6.689362385055516
0.5,5,4,9,0.5454545454545454,0.623046875,2,1,0.16547354181844653,2.0144040574169626,9.002055460499621
0.5,6,3,9,0.6363636363636364,0.828125,2,1,0.031930221222891575,1.662974266376029,10.825326527359353
0.5,7,2,9,0.7272727272727273,0.9453125,1,0,-0.037364793728970724,1.4806189638711285,12.389090802198174
0.5,8,1,9,0.8181818181818182,0.9892578125,1,0,-0.12467696145941964,1.2508501014225804,13.747652709456116
0.5,9,0,9,0.9090909090909091,0.9990234375,1,0,-0.2131932803158385,1.0179124202214815,14.86524614990494
0.5,0,10,10,0.08333333333333333,0.00048828125,1,0,-0.5779887648184322,0.05792430310938902,0.009421421045098164
0.5,1,9,10,0.16666666666666666,0.005859375,1,0,-0.47306505141551436,0.3340393383802249,0.1181588965404952
0.5,2,8,10,0.25,0.03271484375,1,0,-0.14224329836888394,1.204622899029253,0.6969721331354033
0.5,3,7,10,0.3333333333333333,0.11328125,2,1,0.33644564500269514,2.464330644743936,2.606792270900958
0.5,4,6,10,0.4166666666666667,0.2744140625,2,1,0.39601775882795387,2.621099365336721,5.3699119060359966
0.5,5,5,10,0.5,0.5,2,1,0.2400424549376723,2.2106380393096696,7.883275581238815
0.5,6,4,10,0.5833333333333334,0.7255859375,2,1,0.08393447158700518,1.7998275568079052,9.897679638655777
0.5,7,3,10,0.6666666666666666,0.88671875,1,0,-0.003202950804171323,1.5705185505153434,11.560653905031806
0.5,8,2,10,0.75,0.96728515625,1,0,-0.0753922126154265,1.380546808906768,13.041272868902935
0.5,9,1,10,0.8333333333333334,0.994140625,1,0,-0.16511928076462645,1.1444229453562507,14.292122970325515
0.5,10,0,10,0.9166666666666666,0.99951171875,1,0,-0.24869326837862005,0.9244913990036299,15.310035390546997
0.5,0,11,11,0.07692307692307693,0.000244140625,1,0,-0.5882619926401755,0.030889493052169717,0.0046779307652887155
0.5,1,10,11,0.15384615384615385,0.003173828125,1,0,-0.5266976381578904,0.19290095221607795,0.06260223387467774
0.5,2,9,11,0.23076923076923078,0.019287109375,1,0,-0.3254277801777936,0.7225584732163326,0.39664157225490265
0.5,3,8,11,0.3076923076923077,0.072998046875,2,1,0.1289291245218065,1.91823453821528,1.6012644712841555
0.5,4,7,11,0.38461538461538464,0.19384765625,2,1,0.37994925714333316,2.578813834587717,4.065595116028091
0.5,5,6,11,0.46153846153846156,0.38720703125,2,1,0.3025978301566683,2.375257447780708,6.686694481364812
0.5,6,5,11,0.5384615384615384,0.61279296875,2,1,0.14586453953868173,1.9628014198386365,8.897332520674482
0.5,7,4,11,0.6153846153846154,0.80615234375,2,1,0.029960191230490096,1.6577899769223396,10.697160077482387
0.5,8,3,11,0.6923076923076923,0.927001953125,1,0,-0.03259078421783812,1.4931821467951583,12.26767862799773
0.5,9,2,11,0.7692307692307693,0.980712890625,1,0,-0.11585639425027949,1.2740621203939977,13.648225436904498
0.5,10,1,11,0.8461538461538461,0.996826171875,1,0,-0.20385835287683562,1.0424780187451734,14.792648382260749
0.5,11,0,11,0.9230769230769231,0.999755859375,1,0,-0.28160207022683714,0.8378892888767364,15.717139781264379
0.5,0,12,12,0.07142857142857142,0.0001220703125,1,0,-0.5937412180836339,0.01647047872727895,0.002329998440323757
0.5,1,11,12,0.14285714285714285,0.001708984375,1,0,-0.5580405201527097,0.11041968380865869,0.03321949149249347
0.5,2,10,12,0.21428571428571427,0.01123046875,1,0,-0.4286949916559656,0.4508026535369327,0.22612044370857143
0.5,3,9,12,0.2857142857142857,0.046142578125,1,0,-0.10934990067959127,1.2911844718958136,0.948678916924904
0.5,4,8,12,0.35714285714285715,0.1334228515625,2,1,0.2914139522246342,2.345826190064828,2.866913455140184
0.5,5,7,12,0.42857142857142855,0.29052734375,2,1,0.3363106338229933,2.4639753521657735,5.445727289727901
0.5,6,6,12,0.5,0.5,2,1,0.20863181877363068,2.1279784704569176,7.820984737508609
0.5,7,5,12,0.5714285714285714,0.70947265625,2,1,0.07556220770035793,1.7777952834219928,9.783786157347246
0.5,8,4,12,0.6428571428571429,0.8665771484375,1,0,-0.0019176388323813853,1.5739009504410948,11.441576134269585
0.5,9,3,12,0.7142857142857143,0.953857421875,1,0,-0.06913856211860825,1.3970037838983949,12.934758281064743
0.5,10,2,12,0.7857142857142857,0.98876953125,1,0,-0.15634773700754678,1.1675059552432998,14.208820401458741
0.5,11,1,12,0.8571428571428571,0.998291015625,1,0,-0.2402521974243932,0.9467047436200176,15.251298420203915
0.5,12,0,12,0.9285714285714286,0.9998779296875,1,0,-0.3118949945380507,0.7581710670051276,16.08918770908065
0.5,0,13,13,0.06666666666666667,6.103515625e-05,1,0,-0.5966669830360536,0.00877109727354307,0.001162553155893767
0.5,1,12,13,0.13333333333333333,0.00091552734375,1,0,-0.5761532516236183,0.0627546009904781,0.017633031883172716
0.5,2,11,13,0.2,0.0064697265625,1,0,-0.49396670870436665,0.2790349770937716,0.1280527156918314
0.5,3,10,13,0.26666666666666666,0.0286865234375,1,0,-0.2854160334757547,0.827852543484855,0.5788553692287641
0.5,4,9,13,0.3333333333333333,0.08978271484375,2,1,0.11889014658958752,1.8918161752357547,1.8700398411245778
